,Daily Returns,Total Returns,Funds,Portfolio Value,A Position,A Order,A Filled Order,A Trade Price,A Cost to Trade,A PnL,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,AEG Position,AEG Order,AEG Filled Order,AEG Trade Price,AEG Cost to Trade,AEG PnL,AIN Position,AIN Order,AIN Filled Order,AIN Trade Price,AIN Cost to Trade,AIN PnL,AIR Position,AIR Order,AIR Filled Order,AIR Trade Price,AIR Cost to Trade,AIR PnL
2014-06-27,-0.460482,-57.72688615,427664.3485,422731.1385,0,0.0,0,57.52,0.0,-0.0,-4226,49.0,49,90.82,7.9625,-4568.1225,0,0.0,0,8.7,0.0,0.0,-45,-45.0,-45,37.29,5.6475,-36.6975,0,0.0,0,26.96,0.0,0.0
2014-06-26,-0.23098,-57.26640415,429601.7085,427335.9585,0,0.0,0,57.99,0.0,0.0,-4275,8.0,8,90.37,1.22,-2309.8,0,0.0,0,8.7,0.0,0.0,0,0.0,0,37.61,0.0,0.0,0,0.0,0,27.01,0.0,0.0
2014-06-25,-0.03489955,-57.03542415,430288.2085,429645.7585,0,0.0,0,57.61,0.0,0.0,-4283,-36.0,-36,90.21,6.39,-351.55,0,0.0,0,8.74,0.0,0.0,0,39.0,39,37.06,5.2455,2.5545,0,0.0,0,26.46,0.0,0.0
2014-06-24,0.23296065,-57.0005246,427998.664,429994.754,0,0.0,0,58.03,0.0,-0.0,-4247,19.0,19,90.75,2.869,2334.501,0,0.0,0,8.88,0.0,0.0,-39,-39.0,-39,37.26,4.8945,-4.8945,0,0.0,0,26.85,0.0,-0.0
2014-06-23,0.034947,-57.23348525,425574.8075,427665.1475,0,0.0,0,58.71,0.0,-0.0,-4266,-36.0,-36,91.32,6.57,349.47,0,0.0,0,8.88,0.0,-0.0,0,0.0,0,37.48,0.0,0.0,0,0.0,0,27.38,0.0,0.0
2014-06-20,0.4017394,-57.26843225,423339.4775,427315.6775,0,0.0,0,57.84,0.0,0.0,-4230,-7.0,-7,91.85,1.036,4017.394,0,0.0,0,8.99,0.0,0.0,0,0.0,0,37.48,0.0,0.0,0,0.0,0,27.35,0.0,0.0
2014-06-19,0.1349047,-57.67017165,421482.3935,423298.2835,0,0.0,0,59.2,0.0,-0.0,-4223,9.0,9,92.29,1.323,1349.047,0,0.0,0,9.04,0.0,-0.0,0,0.0,0,37.22,0.0,0.0,0,0.0,0,27.47,0.0,0.0
2014-06-18,-0.04232,-57.80507635,421568.3565,421949.2365,0,0.0,0,58.86,0.0,0.0,-4232,0.0,0,92.27,0.0,-423.2,0,0.0,0,9.03,0.0,0.0,0,0.0,0,37.11,0.0,0.0,0,0.0,0,27.86,0.0,-0.0
2014-06-17,0.049574,-57.76275635,421399.0765,422372.4365,0,0.0,0,58.27,0.0,0.0,-4232,44.0,44,92.31,7.26,495.74,0,0.0,0,8.68,0.0,0.0,0,0.0,0,36.59,0.0,0.0,0,0.0,0,27.48,0.0,0.0
2014-06-16,-0.3931996,-57.81233035,424827.1365,421876.6965,0,0.0,0,58.57,0.0,0.0,-4276,-37.0,-37,91.51,6.586,-3931.996,0,0.0,0,8.67,0.0,0.0,0,0.0,0,36.48,0.0,0.0,0,0.0,0,27.42,0.0,0.0
2014-06-13,0.426333,-57.41913075,421908.8125,425808.6925,0,0.0,0,58.53,0.0,0.0,-4239,-60.0,-60,92.2,12.66,4263.33,0,0.0,0,8.71,0.0,0.0,0,0.0,0,36.65,0.0,0.0,0,0.0,0,27.45,0.0,0.0
2014-06-12,0.65611695,-57.84546375,414232.1125,421545.3625,0,0.0,0,58.9,0.0,-0.0,-4179,-9.0,-9,94.04,1.4805,6561.1695,0,0.0,0,8.8,0.0,-0.0,0,0.0,0,37.1,0.0,-0.0,0,0.0,0,26.87,0.0,0.0
